"행정구역별(시도)","가구주의 연령별","항목","단위","2025 년","2024 년","2023 년","2022 년","2021 년","2020 년","2019 년","2018 년","2017 년","2016 년","2015 년","2014 년","2013 년","2012 년","2011 년","2010 년","2009 년","2008 년","2007 년","2006 년","2005 년","2004 년","2003 년","2002 년","2001 년","2000 년",
"광주광역시","25~29세","기타","","3257","3451","3663","3986","3990","3914","3684","3494","3402","3365","3622","3862","4192","4640","5149","5553","6661","6878","6953","6946","7002","7169","7189","7222","7337","7325",
"광주광역시","25~29세","1인 가구","","28228","28034","27775","27731","25852","22441","20048","18385","17673","17606","18316","16879","16954","17370","17887","17960","17544","17076","16265","15277","14458","13853","13161","12488","11955","11197",
"광주광역시","25~29세","비친족가구","","1921","1831","1734","1729","1591","1398","1189","973","839","684","587","546","646","764","892","1008","1172","1229","1257","1272","1298","1250","1172","1095","1033","949",
"광주광역시","30~34세","계","","45580","44044","42514","40999","38639","36833","36779","38539","41789","45195","47562","50438","51064","50796","50160","49182","48301","49238","50474","51805","52585","54577","55845","56369","56103","55755",
"광주광역시","30~34세","부부","","3443","3448","3454","3476","3533","3522","3457","3523","3692","3956","4518","5445","5698","5856","5961","6030","5945","5919","5930","5953","5914","6069","5861","5582","5234","4899",
"광주광역시","30~34세","부부+미혼자녀","","6925","7182","7466","7785","8018","8338","9040","10167","11645","12781","13467","16331","17308","17979","18508","18886","19578","20874","22292","23753","24955","28044","30157","31844","33038","34095",
"광주광역시","30~34세","부+미혼자녀","","780","779","779","787","778","771","849","933","1028","1163","1195","1064","923","767","611","455","383","376","371","367","358","339","340","333","325","314",
"광주광역시","30~34세","모+미혼자녀","","2190","2229","2270","2269","2247","2292","2478","2737","2993","3509","3876","4093","3875","3587","3288","2976","3088","3187","3306","3427","3512","3104","3046","2946","2807","2673",
"광주광역시","30~34세","기타","","3553","3515","3486","3411","3362","3412","3588","3839","4218","4712","5056","5186","5364","5454","5507","5500","5783","5853","5962","6080","6136","6474","6702","6848","6894","6931",
"광주광역시","30~34세","1인 가구","","26243","24690","23104","21502","19182","17270","16318","16445","17355","18325","18882","17854","17408","16653","15774","14817","12936","12437","12016","11620","11105","9959","9211","8354","7413","6518",
"광주광역시","30~34세","비친족가구","","2446","2201","1955","1769","1519","1228","1049","895","858","749","568","465","488","500","511","518","588","592","597","605","605","588","528","462","392","325",
"광주광역시","35~39세","계","","45282","45487","45697","49267","52233","54331","56581","57704","57672","57847","58883","57873","59047","60733","62156","62687","63503","64043","64058","63702","63352","62794","62106","62288","62223","61969",
"광주광역시","35~39세","부부","","2902","2882","2858","2988","3180","3228","3237","3200","3142","3084","3155","3294","3315","3362","3391","3375","3180","3000","2799","2588","2385","2353","2176","2034","1887","1739",
"광주광역시","35~39세","부부+미혼자녀","","16414","16847","17321","19629","21645","23271","24584","25274","25288","25314","25819","28299","29846","31656","33340","34550","36619","38028","39109","39931","40718","41476","41839","42763","43494","44068",
"광주광역시","35~39세","부+미혼자녀","","1227","1267","1308","1417","1546","1673","1836","1902","1931","2010","2056","1589","1417","1260","1101","927","894","896","891","881","871","773","746","731","712","691",
"광주광역시","35~39세","모+미혼자녀","","3416","3547","3689","4110","4534","4966","5387","5720","5867","6153","6472","5979","5902","5869","5822","5688","5776","5746","5669","5560","5452","5230","4961","4768","4563","4353",
"광주광역시","35~39세","기타","","3063","3180","3317","3634","3975","4495","5165","5518","5718","5866","6055","5848","6012","6228","6421","6502","6651","6604","6506","6378","6251","6132","6199","6347","6462","6559",
"광주광역시","35~39세","1인 가구","","16906","16490","16017","16333","16312","15732","15501","15318","15050","14819","14788","12527","12233","12044","11777","11356","10027","9419","8744","8035","7357","6574","5961","5450","4938","4421",
"광주광역시","35~39세","비친족가구","","1354","1274","1187","1156","1041","966","871","772","676","601","538","337","322","314","304","289","356","350","340","329","318","256","224","195","167","138",
"광주광역시","40~44세","계","","56416","59589","62773","62608","61729","60928","61166","63245","66013","68898","71764","73267","74021","73487","73023","71840","70291","67790","67466","66899","67014","67708","67890","66365","63983","61422",
"광주광역시","40~44세","부부","","2414","2497","2570","2503","2437","2363","2287","2238","2276","2305","2358","2477","2421","2323","2230","2119","1918","1790","1723","1651","1597","1584","1538","1453","1351","1249",
"광주광역시","40~44세","부부+미혼자녀","","25965","27556","29172","29378","29400","29345","29356","30323","31800","33274","34674","38697","40367","41322","42271","42773","42697","42077","42764","43275","44214","45164","45655","44997","43740","42344",
"광주광역시","40~44세","부+미혼자녀","","1982","2128","2285","2260","2201","2217","2231","2337","2491","2631","2823","2447","2295","2104","1926","1733","1691","1627","1616","1598","1596","1457","1428","1363","1282","1199",
"광주광역시","40~44세","모+미혼자녀","","5987","6508","7067","7260","7453","7611","7777","8217","8615","9230","9908","9517","9409","9136","8881","8547","8625","8084","7815","7522","7311","7503","7373","7056","6657","6245",
"광주광역시","40~44세","기타","","3841","4200","4590","4654","4771","5107","5672","6108","6489","6905","7229","7252","7314","7253","7201","7052","6774","6418","6270","6097","5990","6154","6401","6481","6465","6424",
"광주광역시","40~44세","1인 가구","","15230","15705","16106","15585","14576","13474","13079","13327","13676","13932","14222","12470","11844","11017","10220","9362","8333","7554","7044","6527","6082","5626","5293","4836","4334","3831",
"광주광역시","40~44세","비친족가구","","997","995","983","968","891","811","764","695","666","621","550","407","371","332","294","254","253","240","234","229","224","220","202","179","154","130",
"광주광역시","45~49세","계","","64854","65274","65701","68279","70566","72747","74264","75313","76308","75777","75070","72658","69203","69061","68709","68678","69054","69476","67779","65720","62552","59423","55321","51361","48262","46234",
"광주광역시","45~49세","부부","","3256","3245","3232","3351","3431","3762","3943","3882","3775","3577","3549","3236","3092","3093","3086","3093","2973","3029","2996","2946","2845","2569","2271","1983","1734","1530",
"광주광역시","45~49세","부부+미혼자녀","","29185","29604","30035","31558","32940","33997","34534","35283","36062","35939","35828","37104","36338","37268","38075","39090","39936","40712","40246","39544","38141","36928","34801","32741","31208","30357",
"광주광역시","45~49세","부+미혼자녀","","2381","2451","2524","2721","2921","3099","3174","3188","3277","3355","3373","2942","2674","2541","2403","2278","2189","2166","2076","1977","1845","1749","1594","1446","1324","1230",
"광주광역시","45~49세","모+미혼자녀","","8468","8640","8822","9289","9761","10138","10265","10501","10606","10618","10651","10259","9536","9278","8990","8747","9094","8987","8606","8182","7630","7204","6611","6043","5580","5237",
"광주광역시","45~49세","기타","","4542","4691","4856","5063","5478","6223","6891","7139","7490","7743","7669","7153","6759","6689","6605","6521","6402","6448","6296","6110","5825","5609","5354","5103","4931","4874",
"광주광역시","45~49세","1인 가구","","15961","15635","15281","15360","15156","14657","14644","14603","14422","13928","13451","11615","10505","9925","9317","8748","8280","7952","7382","6788","6101","5167","4521","3901","3364","2904",
"광주광역시","45~49세","비친족가구","","1061","1008","951","937","879","871","813","717","676","617","549","349","299","267","233","201","180","182","177","173","165","197","169","144","121","102",
"광주광역시","50~54세","계","","72412","74058","75716","76032","74684","73020","71723","70325","69602","69311","68864","69875","69913","67776","65900","61701","58406","54347","50339","47424","45067","41725","40660","40249","39732","39404",
"광주광역시","50~54세","부부","","7170","7315","7460","7562","7207","7117","7200","6893","6814","6844","6894","6322","6478","6432","6417","6170","5548","5129","4722","4414","4145","3702","3395","3153","2899","2657",
"광주광역시","50~54세","부부+미혼자녀","","27778","28853","29977","30990","31157","30968","30371","29969","29845","29822","29869","32337","32899","32432","32061","30537","29736","28096","26452","25373","24606","23146","22975","23161","23297","23548",
"광주광역시","50~54세","부+미혼자녀","","2974","3094","3221","3306","3309","3282","3189","3235","3178","3111","3095","3108","2953","2712","2484","2183","2000","1837","1676","1553","1449","1277","1207","1156","1099","1047",
"광주광역시","50~54세","모+미혼자녀","","9391","9595","9798","9958","9927","9598","9128","8926","8722","8583","8492","8878","8746","8338","7962","7317","6973","6426","5889","5482","5144","4731","4573","4485","4384","4299",
"광주광역시","50~54세","기타","","5289","5530","5794","6015","6113","6408","6782","6917","7127","7414","7318","6662","6766","6664","6595","6270","6195","5788","5387","5098","4864","4908","4887","4949","5008","5098",
"광주광역시","50~54세","1인 가구","","18694","18591","18427","17171","16000","14725","14219","13681","13258","12921","12641","12255","11787","10955","10174","9062","7794","6921","6076","5375","4737","3846","3520","3253","2965","2686",
"광주광역시","50~54세","비친족가구","","1116","1080","1039","1030","971","922","834","704","658","616","555","313","284","243","207","162","160","150","137","129","122","115","103","92","80","69",
"광주광역시","55~59세","계","","71695","70178","68661","67163","66615","66878","67856","67901","66423","63949","59874","56078","51510","47489","45186","42006","39400","38833","38365","38056","37129","35248","33274","31765","30751","30446",
"광주광역시","55~59세","부부","","12807","12518","12234","12008","11746","11744","11930","11789","11493","11211","10711","8977","8367","7844","7600","7200","6320","6082","5850","5647","5369","5404","4957","4590","4303","4117",
"광주광역시","55~59세","부부+미혼자녀","","23202","23047","22886","22418","22847","23166","23247","23275","22746","21932","20934","21366","19907","18637","18037","17108","17086","17192","17365","17608","17553","16559","15841","15330","15046","15107",
"광주광역시","55~59세","부+미혼자녀","","2978","2911","2842","2718","2715","2698","2734","2708","2584","2499","2314","2284","2009","1759","1577","1365","1199","1167","1141","1116","1071","943","861","796","742","704",
"광주광역시","55~59세","모+미혼자녀","","7998","7730","7457","6882","6814","6794","6670","6640","6413","6080","5662","5623","5115","4664","4386","4027","3655","3608","3574","3553","3472","3267","3101","2977","2898","2887",
"광주광역시","55~59세","기타","","5457","5499","5550","5427","5620","6243","7058","7456","7779","7886","7246","6101","5732","5414","5292","5055","5153","5151","5163","5198","5146","5049","4843","4708","4642","4682",
"광주광역시","55~59세","1인 가구","","17997","17311","16624","16684","15906","15295","15327","15254","14700","13733","12518","11414","10122","8967","8130","7137","5903","5552","5194","4858","4445","3947","3601","3302","3066","2900",
"광주광역시","55~59세","비친족가구","","1256","1162","1068","1026","967","938","890","779","708","608","489","313","258","204","164","114","84","81","78","76","73","79","70","62","54","49",
"광주광역시","60~64세","계","","65478","65426","65369","63539","61238","57180","53301","49361","46099","43203","40848","38238","37432","36941","36350","34571","33089","31369","30113","29087","28665","28296","27884","27227","26237","25330",
"광주광역시","60~64세","부부","","17376","17527","17686","17972","17430","16354","15157","13798","12980","12142","11396","10397","10137","9955","9757","9247","8881","8348","7934","7573","7371","7328","7134","6875","6530","6198",
"광주광역시","60~64세","부부+미혼자녀","","13919","14172","14429","14050","13781","13167","12134","11345","10597","10064","9996","10552","10487","10525","10522","10178","10048","9660","9421","9261","9291","8906","8873","8763","8551","8378",
